user_id,item_id,timestamp,category,session_length
user_58,item_12,2025-03-23 09:00:01.154798,finance,340
user_90,item_5,2025-04-19 15:11:01.154803,sports,814
user_34,item_12,2025-03-23 07:41:01.154808,finance,147
user_21,item_7,2025-03-26 07:53:01.154815,health,59
user_18,item_7,2025-04-16 02:08:01.154820,tech,142
user_38,item_15,2025-04-09 06:36:01.154824,sports,666
user_79,item_6,2025-04-15 10:33:01.154829,sports,161
user_50,item_11,2025-04-05 19:41:01.154834,gaming,316
user_56,item_1,2025-04-08 18:00:01.154839,finance,600
user_65,item_15,2025-03-21 20:06:01.154844,finance,380
user_37,item_4,2025-04-07 08:06:01.154849,health,249
user_14,item_5,2025-04-14 03:12:01.154854,finance,888
user_61,item_15,2025-04-20 02:53:01.154858,sports,755
user_45,item_1,2025-04-06 17:28:01.154863,sports,803
user_71,item_11,2025-04-17 09:19:01.154870,sports,278
user_78,item_1,2025-03-29 11:24:01.154875,sports,168
user_99,item_10,2025-04-07 17:28:01.154880,finance,449
user_87,item_5,2025-03-25 17:33:01.154885,sports,427
user_30,item_2,2025-04-14 17:15:01.154892,gaming,892
user_9,item_8,2025-03-31 10:59:01.154897,health,731
user_49,item_8,2025-04-21 00:43:01.154901,gaming,658
user_36,item_20,2025-04-18 22:29:01.154906,tech,67
user_7,item_16,2025-03-28 04:05:01.154911,gaming,430
user_40,item_1,2025-03-27 01:41:01.154916,health,771
user_72,item_9,2025-04-11 22:04:01.154921,health,169
user_28,item_10,2025-03-26 22:49:01.154925,health,433
user_98,item_4,2025-04-20 00:43:01.154930,health,388
user_29,item_17,2025-04-07 07:46:01.154935,tech,451
user_77,item_18,2025-03-26 07:26:01.154940,tech,608
user_14,item_13,2025-03-26 11:50:01.154945,health,749
user_1,item_7,2025-04-16 23:38:01.154950,finance,290
user_89,item_11,2025-04-03 01:14:01.154955,tech,604
user_30,item_11,2025-04-14 02:57:01.154960,finance,681
user_19,item_3,2025-04-10 11:20:01.154964,sports,643
user_74,item_16,2025-03-24 22:55:01.154969,finance,106
user_74,item_18,2025-04-16 06:52:01.154974,finance,841
user_64,item_12,2025-04-13 21:17:01.154979,gaming,892
user_28,item_12,2025-04-07 20:21:01.154985,gaming,402
user_62,item_12,2025-04-13 21:43:01.154990,finance,863
user_70,item_12,2025-03-25 23:03:01.154995,sports,105
user_4,item_16,2025-04-07 09:11:01.155000,finance,135
user_26,item_13,2025-04-08 05:30:01.155004,finance,692
user_67,item_12,2025-04-16 10:06:01.155009,sports,51
user_61,item_4,2025-04-17 03:46:01.155015,health,794
user_100,item_14,2025-04-09 01:48:01.155020,sports,117
user_36,item_19,2025-03-21 19:03:01.155024,finance,253
user_53,item_13,2025-03-28 16:43:01.155029,tech,814
user_68,item_18,2025-04-06 00:02:01.155034,gaming,840
user_38,item_15,2025-03-29 06:33:01.155039,health,176
user_80,item_2,2025-04-05 04:36:01.155044,tech,458
user_81,item_20,2025-04-20 02:03:01.155048,gaming,230
user_90,item_18,2025-04-03 17:15:01.155053,gaming,798
user_58,item_4,2025-03-22 11:47:01.155058,gaming,208
user_13,item_7,2025-04-07 08:19:01.155065,sports,383
user_82,item_5,2025-04-01 20:49:01.155070,health,882
user_66,item_15,2025-03-27 07:44:01.155075,sports,839
user_50,item_6,2025-04-03 21:51:01.155080,finance,409
user_4,item_17,2025-04-16 06:18:01.155085,finance,255
user_38,item_13,2025-04-14 18:39:01.155089,health,441
user_100,item_9,2025-04-15 10:01:01.155094,sports,492
user_61,item_9,2025-03-25 08:36:01.155101,finance,298
user_41,item_1,2025-04-10 16:29:01.155106,finance,49
user_1,item_11,2025-04-07 16:44:01.155111,health,78
user_81,item_7,2025-03-24 14:38:01.155116,sports,638
user_42,item_2,2025-04-17 22:18:01.155121,health,184
user_22,item_1,2025-04-09 11:45:01.155125,sports,333
user_97,item_17,2025-03-24 16:42:01.155130,gaming,118
user_22,item_16,2025-03-30 06:10:01.155135,finance,301
user_15,item_2,2025-04-01 23:44:01.155140,gaming,330
user_57,item_7,2025-04-20 07:07:01.155145,tech,320
user_32,item_14,2025-04-20 22:51:01.155149,sports,354
user_40,item_8,2025-04-10 18:22:01.155154,tech,433
user_43,item_9,2025-04-11 11:18:01.155159,sports,475
user_26,item_6,2025-03-21 19:24:01.155164,gaming,318
user_3,item_8,2025-03-31 04:51:01.155169,finance,430
user_62,item_11,2025-04-17 12:01:01.155173,health,416
user_35,item_4,2025-04-04 15:38:01.155178,sports,379
user_61,item_8,2025-04-09 15:37:01.155183,tech,96
user_87,item_20,2025-04-18 10:30:01.155187,tech,483
user_45,item_19,2025-04-08 03:27:01.155192,gaming,605
user_55,item_9,2025-03-29 12:22:01.155197,gaming,140
user_49,item_9,2025-03-31 21:48:01.155202,finance,694
user_80,item_3,2025-03-23 04:50:01.155206,tech,679
user_37,item_12,2025-04-03 15:33:01.155213,sports,224
user_27,item_9,2025-04-19 11:41:01.155218,gaming,195
user_89,item_18,2025-04-16 10:24:01.155223,sports,457
user_19,item_7,2025-04-19 02:33:01.155228,gaming,388
user_91,item_18,2025-04-04 01:16:01.155235,sports,733
user_88,item_2,2025-03-26 04:45:01.155240,gaming,202
user_24,item_6,2025-03-25 02:17:01.155245,health,170
user_8,item_18,2025-04-15 15:06:01.155250,health,616
user_21,item_11,2025-04-20 04:03:01.155255,sports,642
user_33,item_2,2025-03-27 11:27:01.155259,finance,120
user_67,item_1,2025-03-26 07:38:01.155264,tech,271
user_45,item_17,2025-04-12 09:53:01.155269,health,486
user_64,item_4,2025-04-04 08:45:01.155274,health,281
user_11,item_16,2025-04-12 03:14:01.155279,gaming,243
user_51,item_1,2025-04-16 18:05:01.155283,finance,223
user_33,item_18,2025-04-15 10:14:01.155288,tech,516
user_39,item_7,2025-04-17 19:53:01.155293,finance,813
user_55,item_13,2025-03-25 18:53:01.155298,health,258
user_32,item_6,2025-03-23 12:31:01.155303,health,284
user_26,item_15,2025-03-29 09:01:01.155308,health,433
user_27,item_19,2025-04-10 11:00:01.155313,health,678
user_59,item_2,2025-04-14 03:34:01.155317,gaming,869
user_89,item_15,2025-04-20 21:29:01.155322,health,472
user_86,item_5,2025-04-15 10:56:01.155329,finance,341
user_23,item_1,2025-04-19 12:51:01.155335,finance,60
user_96,item_14,2025-04-08 13:48:01.155340,sports,313
user_96,item_16,2025-04-19 07:35:01.155345,finance,215
user_100,item_7,2025-04-18 15:41:01.155350,finance,794
user_8,item_10,2025-04-16 08:16:01.155355,tech,449
user_68,item_4,2025-03-28 12:29:01.155359,sports,137
user_9,item_11,2025-04-21 02:59:01.155364,tech,196
user_28,item_7,2025-04-12 14:38:01.155369,tech,259
user_92,item_19,2025-04-17 07:19:01.155374,sports,673
user_75,item_12,2025-04-06 22:10:01.155381,health,628
user_63,item_13,2025-04-14 06:47:01.155386,sports,38
user_4,item_10,2025-04-02 02:35:01.155391,finance,271
user_24,item_6,2025-04-14 01:50:01.155396,tech,46
user_24,item_18,2025-04-11 13:40:01.155400,finance,326
user_75,item_9,2025-04-14 09:55:01.155406,health,437
user_54,item_17,2025-03-30 17:05:01.155410,tech,144
user_37,item_9,2025-03-29 09:47:01.155415,tech,464
user_22,item_5,2025-03-24 07:01:01.155420,finance,833
user_11,item_12,2025-04-01 23:00:01.155425,finance,434
user_70,item_5,2025-04-01 08:28:01.155430,tech,267
user_51,item_1,2025-04-17 05:21:01.155434,tech,706
user_97,item_19,2025-04-12 22:40:01.155439,finance,713
user_81,item_11,2025-04-18 19:37:01.155446,sports,714
user_40,item_17,2025-04-10 17:08:01.155451,tech,746
user_49,item_10,2025-03-31 00:22:01.155456,health,272
user_19,item_5,2025-03-22 22:45:01.155461,sports,309
user_20,item_11,2025-04-06 19:36:01.155465,health,857
user_96,item_12,2025-03-25 22:57:01.155470,finance,699
user_73,item_11,2025-04-05 17:18:01.155475,finance,804
user_76,item_12,2025-03-23 05:18:01.155480,sports,845
user_24,item_5,2025-04-20 14:11:01.155485,sports,517
user_35,item_7,2025-04-06 07:29:01.155490,finance,405
user_50,item_6,2025-04-21 00:38:01.155495,gaming,229
user_84,item_4,2025-04-08 13:01:01.155500,finance,72
user_55,item_11,2025-03-22 08:29:01.155505,tech,816
user_39,item_8,2025-03-25 22:40:01.155510,tech,72
user_88,item_9,2025-04-08 13:37:01.155515,gaming,337
user_45,item_3,2025-03-27 15:32:01.155519,health,500
user_29,item_5,2025-03-26 06:24:01.155524,gaming,250
user_4,item_6,2025-04-01 23:54:01.155529,tech,431
user_32,item_9,2025-03-30 11:52:01.155533,finance,312
user_40,item_11,2025-04-09 07:44:01.155538,gaming,333
user_96,item_7,2025-03-23 12:35:01.155543,sports,357
user_39,item_16,2025-04-17 17:00:01.155548,finance,530
user_77,item_13,2025-04-10 13:26:01.155552,finance,709
user_91,item_4,2025-04-07 19:57:01.155561,finance,661
user_58,item_14,2025-04-04 05:09:01.155567,tech,244
user_75,item_19,2025-03-28 16:40:01.155571,tech,302
user_67,item_12,2025-04-19 05:09:01.155577,finance,91
user_49,item_3,2025-03-29 09:27:01.155582,gaming,438
user_28,item_12,2025-04-14 06:59:01.155587,sports,79
user_19,item_12,2025-03-27 22:36:01.155592,sports,709
user_2,item_12,2025-03-30 03:24:01.155596,sports,817
user_32,item_10,2025-04-13 01:31:01.155601,finance,600
user_82,item_4,2025-03-28 10:52:01.155606,health,414
user_29,item_15,2025-04-11 04:27:01.155611,gaming,82
user_42,item_1,2025-04-03 05:50:01.155616,tech,460
user_68,item_6,2025-04-01 20:56:01.155621,health,83
user_88,item_2,2025-03-21 15:01:01.155626,finance,366
user_12,item_18,2025-04-09 09:19:01.155631,tech,708
user_70,item_9,2025-03-31 12:25:01.155636,gaming,533
user_47,item_4,2025-04-10 10:08:01.155640,tech,42
user_71,item_4,2025-03-31 00:53:01.155645,tech,520
user_26,item_17,2025-03-30 22:31:01.155650,gaming,106
user_42,item_9,2025-04-09 06:27:01.155657,gaming,329
user_77,item_14,2025-04-15 00:40:01.155662,health,311
user_70,item_17,2025-04-02 03:36:01.155667,finance,312
user_2,item_12,2025-04-11 02:51:01.155671,health,829
user_8,item_15,2025-04-16 08:51:01.155678,health,492
user_8,item_3,2025-04-13 16:50:01.155683,tech,619
user_63,item_20,2025-04-13 19:43:01.155688,gaming,315
user_59,item_9,2025-04-01 18:09:01.155692,tech,878
user_6,item_16,2025-04-18 03:15:01.155699,gaming,558
user_14,item_10,2025-03-22 19:12:01.155704,tech,38
user_8,item_19,2025-04-20 01:23:01.155709,tech,844
user_50,item_7,2025-03-22 01:35:01.155714,sports,610
user_10,item_16,2025-04-07 11:38:01.155719,gaming,177
user_43,item_5,2025-03-21 23:20:01.155723,gaming,302
user_8,item_4,2025-03-29 14:28:01.155728,gaming,609
user_7,item_8,2025-03-27 04:40:01.155733,sports,445
user_37,item_14,2025-04-19 21:44:01.155738,gaming,612
user_70,item_4,2025-03-22 11:24:01.155743,tech,189
user_47,item_14,2025-03-23 02:30:01.155748,gaming,480
user_46,item_11,2025-04-10 02:05:01.155755,sports,153
user_64,item_20,2025-04-20 09:00:01.155760,health,303
user_6,item_20,2025-03-26 20:08:01.155765,gaming,432
user_65,item_10,2025-04-11 11:05:01.155769,tech,718
user_85,item_6,2025-03-29 21:56:01.155775,health,583
user_63,item_13,2025-04-12 13:34:01.155780,health,494
user_51,item_6,2025-04-17 22:00:01.155785,health,853
user_34,item_7,2025-04-09 17:20:01.155790,tech,871
user_61,item_4,2025-04-20 10:30:01.155797,health,617
user_76,item_18,2025-04-14 07:12:01.155802,sports,766
user_6,item_16,2025-04-14 08:32:01.155807,tech,760
user_21,item_3,2025-03-30 23:18:01.155812,tech,277
user_6,item_16,2025-04-01 02:49:01.155817,tech,32
user_34,item_9,2025-03-29 06:13:01.155821,sports,210
user_97,item_3,2025-04-21 03:49:01.155826,sports,235
user_29,item_7,2025-04-17 23:39:01.155831,tech,288
user_13,item_18,2025-03-27 05:29:01.155836,sports,810
user_75,item_14,2025-03-30 16:04:01.155841,gaming,366
user_24,item_6,2025-04-19 11:11:01.155846,tech,259
user_39,item_10,2025-04-03 23:32:01.155851,finance,721
user_67,item_19,2025-03-24 00:30:01.155856,health,587
user_16,item_6,2025-03-22 21:48:01.155861,tech,102
user_31,item_17,2025-04-06 07:56:01.155866,tech,101
user_19,item_17,2025-04-07 13:18:01.155871,finance,653
user_28,item_13,2025-03-23 23:16:01.155876,health,87
user_74,item_13,2025-04-17 22:03:01.155880,gaming,703
user_23,item_20,2025-04-12 20:52:01.155885,health,552
user_99,item_8,2025-04-03 07:54:01.155889,finance,282
user_57,item_12,2025-04-17 22:25:01.155894,tech,897
user_89,item_11,2025-03-25 19:51:01.155899,gaming,465
user_37,item_19,2025-04-02 12:39:01.155904,sports,537
user_38,item_10,2025-04-18 02:59:01.155911,gaming,794
user_89,item_9,2025-04-17 21:51:01.155916,health,865
user_43,item_7,2025-04-09 12:17:01.155920,gaming,692
user_33,item_19,2025-04-15 13:29:01.155925,health,37
user_69,item_16,2025-03-25 08:28:01.155937,health,864
user_42,item_11,2025-04-20 05:34:01.155942,tech,572
user_53,item_4,2025-04-18 21:35:01.155947,sports,510
user_8,item_18,2025-03-25 20:04:01.155952,sports,263
user_55,item_20,2025-04-11 04:48:01.155957,sports,840
user_19,item_14,2025-03-22 01:27:01.155962,tech,285
user_44,item_11,2025-03-27 01:13:01.155967,gaming,771
user_36,item_15,2025-04-01 18:06:01.155972,health,514
user_55,item_15,2025-04-04 21:40:01.155976,tech,74
user_79,item_6,2025-04-04 08:11:01.155981,health,388
user_48,item_11,2025-04-20 08:55:01.155986,gaming,532
user_17,item_6,2025-04-13 05:42:01.155991,health,229
user_91,item_8,2025-03-24 01:48:01.155996,health,609
user_5,item_8,2025-04-02 20:00:01.156001,gaming,817
user_25,item_10,2025-03-30 17:19:01.156006,sports,594
user_86,item_17,2025-04-04 04:39:01.156010,health,453
user_98,item_10,2025-03-27 14:23:01.156015,sports,354
user_72,item_14,2025-04-18 13:24:01.156023,tech,636
user_56,item_18,2025-04-17 08:40:01.156028,finance,109
user_97,item_5,2025-03-30 17:14:01.156035,sports,199
user_12,item_5,2025-04-02 00:02:01.156039,tech,734
user_32,item_16,2025-03-21 12:54:01.156044,gaming,477
user_52,item_13,2025-03-26 16:01:01.156049,health,496
user_61,item_2,2025-04-14 00:54:01.156054,gaming,827
user_68,item_12,2025-03-25 08:27:01.156059,health,790
user_13,item_15,2025-04-17 08:56:01.156063,gaming,67
user_25,item_8,2025-04-09 00:42:01.156068,health,547
user_74,item_3,2025-04-13 13:08:01.156073,tech,118
user_77,item_4,2025-03-27 12:07:01.156078,finance,239
user_5,item_16,2025-04-21 11:23:01.156083,gaming,124
user_91,item_8,2025-04-06 06:00:01.156088,gaming,835
user_82,item_1,2025-04-12 14:27:01.156095,finance,202
user_91,item_11,2025-04-18 00:42:01.156100,tech,628
user_27,item_12,2025-04-10 20:25:01.156105,finance,266
user_83,item_18,2025-03-25 01:35:01.156110,gaming,155
user_32,item_19,2025-03-29 01:33:01.156115,sports,536
user_50,item_19,2025-03-25 12:17:01.156119,finance,822
user_19,item_8,2025-04-19 13:02:01.156124,tech,572
user_5,item_5,2025-03-22 07:20:01.156129,finance,882
user_90,item_6,2025-04-10 18:06:01.156134,sports,403
user_93,item_4,2025-04-01 01:31:01.156139,gaming,855
user_30,item_2,2025-03-27 23:43:01.156144,sports,66
user_25,item_1,2025-04-19 09:04:01.156151,tech,147
user_86,item_4,2025-03-25 20:22:01.156156,health,60
user_26,item_9,2025-04-19 12:11:01.156161,health,55
user_92,item_3,2025-04-05 05:46:01.156165,sports,818
user_86,item_11,2025-04-14 09:13:01.156171,health,62
user_43,item_18,2025-04-19 11:57:01.156175,sports,386
user_65,item_16,2025-03-23 03:18:01.156180,gaming,257
user_69,item_3,2025-04-15 08:42:01.156185,health,335
user_2,item_20,2025-04-19 11:14:01.156190,finance,620
user_72,item_13,2025-03-25 19:01:01.156195,tech,616
user_66,item_5,2025-04-12 13:58:01.156199,sports,162
user_23,item_18,2025-04-19 16:22:01.156204,finance,432
user_13,item_4,2025-04-12 21:17:01.156209,tech,442
user_59,item_17,2025-04-11 03:07:01.156214,gaming,72
user_36,item_20,2025-04-11 08:43:01.156219,tech,650
user_74,item_14,2025-04-17 01:49:01.156224,health,549
user_66,item_14,2025-04-03 09:53:01.156228,sports,37
user_54,item_1,2025-03-30 05:56:01.156233,gaming,774
user_85,item_3,2025-03-24 02:12:01.156238,health,521
user_68,item_12,2025-03-30 06:52:01.156243,gaming,472
user_51,item_17,2025-04-02 05:09:01.156248,finance,109
user_67,item_11,2025-04-02 20:22:01.156253,health,391
user_94,item_20,2025-04-19 00:30:01.156257,sports,844
user_28,item_20,2025-04-02 06:39:01.156264,gaming,495
user_51,item_11,2025-03-25 15:15:01.156269,sports,478
user_8,item_19,2025-04-19 05:06:01.156274,gaming,754
user_8,item_16,2025-04-09 18:05:01.156279,tech,180
user_12,item_4,2025-04-18 09:24:01.156284,finance,539
user_92,item_2,2025-04-07 17:18:01.156289,health,237
user_19,item_2,2025-03-25 19:39:01.156293,sports,218
user_65,item_13,2025-04-17 11:11:01.156298,tech,556
user_12,item_12,2025-04-19 04:37:01.156303,tech,401
user_84,item_2,2025-04-01 18:36:01.156308,tech,603
user_91,item_1,2025-04-21 08:54:01.156313,health,364
user_44,item_7,2025-04-16 07:00:01.156317,gaming,636
user_58,item_16,2025-03-23 15:53:01.156322,health,794
user_14,item_7,2025-04-09 16:14:01.156327,gaming,328
user_87,item_7,2025-03-27 23:13:01.156332,health,516
user_58,item_11,2025-04-07 18:42:01.156345,tech,352
user_98,item_2,2025-04-16 09:50:01.156349,gaming,196
user_28,item_14,2025-03-29 07:35:01.156354,health,109
user_99,item_7,2025-04-19 10:17:01.156359,finance,710
user_38,item_9,2025-04-06 20:55:01.156364,health,286
user_43,item_9,2025-03-26 01:30:01.156369,finance,765
user_55,item_5,2025-04-02 00:23:01.156374,finance,504
user_52,item_3,2025-04-05 07:58:01.156378,tech,657
user_83,item_13,2025-04-03 00:07:01.156386,gaming,238
user_47,item_3,2025-03-25 16:49:01.156390,sports,852
user_53,item_13,2025-04-15 03:53:01.156395,finance,802
user_79,item_15,2025-04-01 15:37:01.156400,sports,802
user_54,item_20,2025-03-23 08:51:01.156405,sports,711
user_41,item_16,2025-03-27 02:29:01.156410,finance,651
user_9,item_20,2025-04-10 15:49:01.156415,finance,651
user_25,item_12,2025-03-28 18:41:01.156419,gaming,613
user_25,item_9,2025-03-27 19:40:01.156424,health,490
user_23,item_17,2025-04-03 06:21:01.156429,sports,118
user_9,item_11,2025-04-14 16:00:01.156434,tech,554
user_41,item_9,2025-04-17 06:52:01.156439,sports,274
user_4,item_16,2025-03-28 18:14:01.156443,sports,553
user_13,item_20,2025-04-09 12:12:01.156448,sports,381
user_88,item_7,2025-03-27 14:22:01.156453,gaming,263
user_5,item_16,2025-04-03 19:27:01.156458,sports,887
user_54,item_14,2025-04-18 07:44:01.156463,health,531
user_94,item_18,2025-03-27 15:11:01.156467,sports,630
user_93,item_5,2025-04-02 18:55:01.156472,finance,324
user_14,item_9,2025-03-28 10:59:01.156477,gaming,399
user_85,item_19,2025-03-28 13:22:01.156482,sports,734
user_86,item_14,2025-04-02 14:23:01.156486,finance,211
user_21,item_9,2025-04-13 08:48:01.156491,gaming,206
user_23,item_6,2025-04-05 07:39:01.156498,sports,186
user_1,item_6,2025-03-28 20:08:01.156503,health,810
user_1,item_6,2025-04-20 20:39:01.156508,sports,43
user_81,item_17,2025-04-13 11:22:01.156513,tech,657
user_44,item_20,2025-04-17 16:20:01.156521,sports,720
user_87,item_5,2025-03-24 09:14:01.156526,sports,828
user_68,item_15,2025-04-03 06:00:01.156531,sports,555
user_33,item_1,2025-04-01 00:36:01.156536,gaming,827
user_46,item_11,2025-04-12 09:52:01.156541,tech,693
user_48,item_2,2025-03-25 03:07:01.156545,health,659
user_8,item_18,2025-04-09 11:32:01.156550,tech,370
user_78,item_15,2025-04-02 13:22:01.156555,finance,399
user_28,item_9,2025-04-07 01:59:01.156559,sports,885
user_43,item_8,2025-04-01 14:22:01.156564,gaming,180
user_49,item_14,2025-04-07 19:06:01.156570,finance,354
user_59,item_18,2025-04-07 10:23:01.156574,gaming,79
user_29,item_20,2025-03-23 00:34:01.156579,sports,789
user_32,item_14,2025-04-05 18:52:01.156584,finance,250
user_21,item_3,2025-04-16 10:10:01.156589,finance,286
user_12,item_18,2025-04-06 04:54:01.156594,gaming,130
user_65,item_9,2025-04-05 13:14:01.156598,gaming,659
user_19,item_1,2025-04-14 05:47:01.156603,sports,733
user_33,item_1,2025-03-26 08:26:01.156610,health,290
user_81,item_14,2025-04-14 19:44:01.156617,tech,690
user_74,item_18,2025-04-16 16:58:01.156622,finance,256
user_51,item_15,2025-03-26 23:21:01.156626,tech,135
user_58,item_2,2025-04-15 00:33:01.156631,tech,333
user_69,item_16,2025-04-01 08:50:01.156636,tech,542
user_62,item_19,2025-04-01 03:22:01.156641,gaming,707
user_9,item_4,2025-03-24 21:56:01.156646,health,522
user_72,item_18,2025-04-02 03:51:01.156651,health,459
user_10,item_15,2025-04-10 16:44:01.156656,gaming,477
user_25,item_3,2025-04-04 20:18:01.156663,gaming,700
user_78,item_15,2025-04-14 22:05:01.156668,tech,184
user_34,item_10,2025-03-28 03:45:01.156673,tech,46
user_86,item_9,2025-04-15 14:19:01.156677,health,273
user_69,item_11,2025-04-14 09:41:01.156682,finance,317
user_50,item_6,2025-04-06 21:46:01.157259,finance,489
user_87,item_18,2025-03-22 11:13:01.157265,finance,272
user_23,item_11,2025-04-10 16:43:01.157271,sports,200
user_5,item_16,2025-04-21 05:17:01.157276,health,578
user_88,item_5,2025-04-02 05:17:01.157281,finance,516
user_37,item_10,2025-04-01 03:42:01.157286,finance,550
user_26,item_10,2025-04-13 09:22:01.157291,finance,672
user_95,item_2,2025-04-13 10:32:01.157296,health,132
user_75,item_16,2025-03-29 12:49:01.157301,sports,527
user_65,item_19,2025-03-22 16:56:01.157306,health,57
user_53,item_20,2025-04-20 10:25:01.157314,sports,466
user_55,item_19,2025-03-21 18:10:01.157320,finance,61
user_35,item_16,2025-04-17 19:04:01.157325,gaming,786
user_87,item_2,2025-04-17 04:57:01.157329,gaming,845
user_77,item_13,2025-04-10 06:43:01.157334,gaming,452
user_93,item_16,2025-04-12 21:26:01.157339,finance,422
user_10,item_8,2025-04-02 12:44:01.157344,tech,223
user_46,item_4,2025-04-17 13:59:01.157349,health,431
user_53,item_1,2025-03-31 08:58:01.157353,sports,352
user_87,item_8,2025-04-15 02:37:01.157358,health,498
user_19,item_13,2025-04-04 01:03:01.157364,health,530
user_20,item_12,2025-03-22 06:48:01.157368,gaming,587
user_36,item_1,2025-03-27 21:36:01.157373,tech,117
user_78,item_7,2025-03-29 20:46:01.157378,tech,52
user_69,item_12,2025-04-10 21:57:01.157383,gaming,826
user_50,item_15,2025-03-26 10:24:01.157388,health,82
user_1,item_1,2025-04-19 02:49:01.157393,sports,251
user_41,item_4,2025-03-25 06:54:01.157398,sports,450
user_86,item_18,2025-04-13 16:56:01.157403,tech,149
user_36,item_20,2025-03-21 23:22:01.157408,finance,754
user_91,item_2,2025-03-22 01:10:01.157413,gaming,213
user_77,item_2,2025-04-11 14:21:01.157418,gaming,142
user_13,item_2,2025-04-09 21:13:01.157423,sports,560
user_92,item_18,2025-03-29 06:14:01.157430,finance,534
user_14,item_4,2025-03-30 05:40:01.157435,sports,229
user_38,item_15,2025-03-28 14:53:01.157440,sports,468
user_54,item_5,2025-04-09 00:49:01.157445,tech,428
user_94,item_16,2025-03-23 01:05:01.157450,gaming,109
user_10,item_8,2025-03-31 19:14:01.157455,health,890
user_10,item_13,2025-04-15 04:11:01.157460,finance,337
user_71,item_6,2025-04-16 14:22:01.157465,tech,615
user_22,item_19,2025-03-27 11:35:01.157470,finance,721
user_98,item_1,2025-03-25 04:45:01.157475,tech,133
user_14,item_7,2025-04-20 22:07:01.157480,gaming,64
user_55,item_7,2025-03-30 06:03:01.157484,finance,538
user_60,item_12,2025-03-21 18:31:01.157489,tech,724
user_8,item_8,2025-03-29 07:00:01.157494,finance,276
user_54,item_8,2025-04-20 20:19:01.157499,tech,32
user_72,item_19,2025-04-03 05:17:01.157504,sports,774
user_23,item_17,2025-03-25 08:13:01.157509,health,761
user_29,item_16,2025-04-02 13:19:01.157514,sports,440
user_93,item_16,2025-03-30 18:48:01.157519,finance,757
user_7,item_14,2025-04-16 04:01:01.157524,tech,82
user_81,item_20,2025-04-11 11:14:01.157529,tech,410
user_30,item_15,2025-04-04 16:10:01.157536,finance,579
user_23,item_14,2025-03-24 04:20:01.157542,finance,745
user_55,item_10,2025-04-10 12:16:01.157549,health,536
user_75,item_3,2025-04-02 11:15:01.157555,sports,160
user_14,item_19,2025-03-26 13:16:01.157560,health,67
user_68,item_17,2025-04-18 01:01:01.157564,finance,822
user_14,item_5,2025-04-21 03:54:01.157569,tech,630
user_50,item_4,2025-04-12 02:03:01.157575,sports,347
user_83,item_12,2025-03-28 01:49:01.157580,health,601
user_70,item_2,2025-04-08 10:31:01.157587,sports,484
user_96,item_13,2025-04-02 21:45:01.157592,gaming,218
user_54,item_5,2025-04-10 08:06:01.157596,tech,451
user_55,item_20,2025-03-30 03:11:01.157601,sports,229
user_20,item_4,2025-04-03 17:16:01.157606,finance,369
user_98,item_10,2025-04-07 09:05:01.157611,health,678
user_74,item_14,2025-04-13 04:15:01.157616,gaming,294
user_62,item_5,2025-04-19 08:27:01.157621,sports,704
user_69,item_1,2025-04-02 18:19:01.157626,health,467
user_100,item_3,2025-04-12 08:31:01.157631,finance,833
user_11,item_13,2025-03-26 15:45:01.157636,gaming,813
user_24,item_10,2025-04-10 14:09:01.157641,sports,84
user_15,item_10,2025-03-28 00:28:01.157646,finance,203
user_28,item_7,2025-03-21 14:02:01.157651,sports,251
user_29,item_1,2025-04-04 00:39:01.157656,gaming,667
user_41,item_18,2025-04-01 19:45:01.157661,tech,49
user_45,item_18,2025-04-03 21:14:01.157668,sports,333
user_88,item_5,2025-03-27 09:43:01.157673,finance,265
user_62,item_5,2025-04-20 22:35:01.157678,health,875
user_89,item_5,2025-03-31 22:36:01.157683,finance,682
user_40,item_12,2025-04-12 06:23:01.157688,finance,753
user_5,item_18,2025-04-08 01:03:01.157693,finance,774
user_28,item_3,2025-03-22 22:38:01.157698,tech,670
user_69,item_19,2025-03-25 21:49:01.157703,finance,862
user_19,item_5,2025-04-12 23:23:01.157708,finance,883
user_38,item_8,2025-04-01 11:12:01.157713,sports,202
user_52,item_13,2025-03-29 00:27:01.157718,sports,79
user_2,item_16,2025-03-22 14:32:01.157723,sports,738
user_70,item_6,2025-04-14 14:58:01.157728,sports,217
user_18,item_20,2025-04-16 23:05:01.157733,finance,717
user_96,item_13,2025-04-13 20:40:01.157737,tech,869
user_12,item_15,2025-04-03 23:16:01.157742,tech,503
user_49,item_2,2025-04-07 05:35:01.157747,sports,691
user_34,item_11,2025-03-30 07:21:01.157752,health,158
user_53,item_17,2025-04-21 08:27:01.157757,health,227
user_23,item_8,2025-04-13 01:56:01.157762,tech,96
user_44,item_11,2025-04-03 00:23:01.157767,finance,111
user_95,item_7,2025-03-26 15:03:01.157772,finance,648
user_28,item_6,2025-04-05 23:07:01.157777,gaming,378
user_74,item_2,2025-04-05 11:02:01.157784,finance,503
user_57,item_6,2025-04-02 14:41:01.157789,tech,217
user_35,item_10,2025-04-09 18:04:01.157794,health,843
user_8,item_1,2025-03-23 07:40:01.157799,sports,532
user_13,item_2,2025-04-11 23:02:01.157804,sports,348
user_91,item_12,2025-04-12 01:17:01.157809,gaming,306
user_96,item_7,2025-04-21 08:59:01.157814,health,313
